id,name,url,location,latitude,longitude,description,postal_code,phone,email,type
7346,Полоцкая государственная гимназия №1 им.Ф.Скорины,http://www.yaklass.by/SchoolProfile/0f81e864-05c8-4c1e-838f-eab2f5e184d2,"Витебская обл., г.Полоцк, ул.Коммунистическая, 13",NULL,NULL,,,,,0
7347,Рогачёвский Государственный Профессионально Технический Колледж Строителей,http://www.yaklass.by/SchoolProfile/1f0a249f-96ef-48de-8b74-d4727e2612b0,"Гомельская обл., г.Рогачёв, ул.Владимира Ленина, 26",NULL,NULL,,,,,0
7348,ГУО «Средняя школа №2 г.Чаусы»,http://www.yaklass.by/SchoolProfile/4d77212b-1e6f-4c08-97f3-35cde07fc4f1,"Могилевская обл., г.Чаусы, ул.Болдина, 22",NULL,NULL,,,,,0
7349,ГУО «Старицкая средняя школа»,http://www.yaklass.by/SchoolProfile/3ad45b89-2eb0-4c69-9998-c5af4ce5bb51,"Минская обл., Копыльский р-н, аг.Старица, ул.Школьная, 5",NULL,NULL,,,,,0
7350,ГУО «Средняя школа им.В.О.Криштопенко п.Крупский»,http://www.yaklass.by/SchoolProfile/dce36ce3-4dc3-44ba-9f2a-1d71655de346,"Минская обл., Крупский р-н, п.Крупский, ул.Магистральная, 41",NULL,NULL,,,,,0
7351,ГУО «Гвозницкий учебно-педагогический комплекс детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/dac1ab66-50b7-44ca-a755-3be1ccb75e43,"Брестская обл., Малоритский р-н, аг.Гвозница, ул.Комсомольская, 2",NULL,NULL,,,,,0
7352,ГУО «Дятловичская средняя школа»,http://www.yaklass.by/SchoolProfile/9720cbfb-d7ae-40b9-87b6-2f333eca476b,"Брестская обл., Лунинецкий р-н, аг.Дятловичи, ул.Коммунистическая , 8",NULL,NULL,,,,,0
7353,ГУО «Пугачёвский учебно-педагогический комплекс детский-сад средняя школа»,http://www.yaklass.by/SchoolProfile/61a12832-4990-4833-bade-a8bfc57b675b,"Минская обл., Воложинский р-н, д.Пугачи, ул.Центральная, 6",NULL,NULL,,,,,0
7354,Туголицкая средняя школа Бобруйского района,http://www.yaklass.by/SchoolProfile/1798d047-fe7e-4802-a918-11459490b5e8,"Могилёвская обл., Бобруйский р-н, п.Туголица, ул.60 лет Октября, 24",NULL,NULL,,,,,0
7355,Озереченская средняя школа Клецкого района,http://www.yaklass.by/SchoolProfile/447af7cf-b4c6-4312-8a5d-05455f2564be,"Минская обл., Клецкий р-н, п.Озеречье, ул.Светлая, 1",NULL,NULL,,,,,0
7356,Домоткановичская средняя школа Клецкого района,http://www.yaklass.by/SchoolProfile/cdfa46d3-2341-4e2e-b1d9-bba2aa49eaae,"Минская обл, Клецкий р-н, аг.Домоткановичи, ул.Школьная, 2а",NULL,NULL,,,,,0
7357,Старобинская средняя школа Солигорского района,http://www.yaklass.by/SchoolProfile/90b85412-43f3-40e3-837f-4e504190ff02,"Минская обл., Солигорский р-н, г.п.Старобин, ул.8 Марта, 20",NULL,NULL,,,,,0
7358,Морочский УПК д/с-СШ Клецкого района,http://www.yaklass.by/SchoolProfile/09630fc8-340f-4f92-b444-490a2c0e4c3a,"Минская обл., Клецкий р-н, аг.Морочь, ул.Советская, 3",NULL,NULL,,,,,0
7359,ГУО «Руднянский УПК детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/d2252a12-95d4-4f91-94b1-44429f710352,"Минская обл., Червенский р-н, аг.Рудня, ул.Центральная, 2",NULL,NULL,,,,,0
7360,Ольшанская средняя школа №1,http://www.yaklass.by/SchoolProfile/0cae38e6-6b16-460e-84e5-d4b7f0a8365d,"Брестская обл., Столинский р-н, аг.Ольшаны, ул.Первомайская, 1",NULL,NULL,,,,,0
7361,Грицевичская средняя школа Клецкого района,http://www.yaklass.by/SchoolProfile/995b9437-17f4-42b3-9f3c-bfa3d62e0759,"Минская обл., Клецкий р-н, д.Грицевичи, ул.Школьная, 14",NULL,NULL,,,,,0
7362,ГУО «Средняя школа N2 г.Молодечно»,http://www.yaklass.by/SchoolProfile/fb3a4df5-6565-4610-912b-2dd090968038,"Минская обл., г.Молодечно, ул.Чкалова, 6",NULL,NULL,,,,,0
7363,Солигорский государственный колледж,http://www.yaklass.by/SchoolProfile/55354704-5c7e-4817-a5fe-d7174cf3582c,"Минская обл., г.Солигорск, ул.Ленинского Комсомола, 49",NULL,NULL,,,,,0
7364,ГУО «Средняя школа №7 г.Жлобина»,http://www.yaklass.by/SchoolProfile/5ea913d8-0372-4cd3-938d-af26210e4078,"Гомельская обл., г.Жлобин, ул.Мозырская, 2",NULL,NULL,,,,,0
7365,ГУО «Прудковская средняя школа»,http://www.yaklass.by/SchoolProfile/b40ff199-01f3-468e-8116-825649c129a7,"Гомельская обл., Мозырский р-н, аг.Прудок, ул.Школьная, 39а",NULL,NULL,,,,,0
7366,Новоселковская средняя школа Ляховичского района,http://www.yaklass.by/SchoolProfile/ea5f5a83-b21e-45f2-b44a-95003b6ee0ca,"Брестская обл., Ляховичский р-н, аг.Новоселки, ул.Центральная, 23",NULL,NULL,,,,,0
7367,Учебно-педагогический комплекс детский сад-средняя школа №12 г.Могилёва,http://www.yaklass.by/SchoolProfile/52cfd1ed-4d56-4d9a-bcbe-fe7a751a4b56,"г.Могилев, ул.Нижняя Карабановская, 81",NULL,NULL,,,,,0
7368,ГУО «Средняя школа №119 г.Минска»,http://www.yaklass.by/SchoolProfile/e89f293d-21d6-4b46-8a1f-1827cb0d8c37,"г.Минск, ул.Ландера, 120",NULL,NULL,,,,,0
7369,ГУО «Заямновская средняя школа»,http://www.yaklass.by/SchoolProfile/d5c018c6-5aa0-41c3-b770-2138badc605d,"аг.Заямное, улица Солнечная , д5",NULL,NULL,,,,,0
7370,ГУО «Зубковская средняя школа»,http://www.yaklass.by/SchoolProfile/b16e839e-2a26-493f-8597-a6e580a9833e,"Минская обл., Клецкий р-н, аг.Зубки, ул.Школьная, 11",NULL,NULL,,,,,0
7371,ГУО «Худовецкий УПК ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/5ee4affe-aa77-4a64-bffd-6c7482e562c8,"Минская обл., Крупский р-н, аг.Худовцы , ул.Магистральная, 16",NULL,NULL,,,,,0
7372,ГУО «Средняя школа 4 г.Ивацевичи»,http://www.yaklass.by/SchoolProfile/16ca1ae0-928d-4fcc-8f5d-87725228a340,"Брестская обл., г.Ивацевичи, ул.Черткова, д.34",NULL,NULL,,,,,0
7373,Лазовичский УПК Детский сад-средняя школа Клецкого района,http://www.yaklass.by/SchoolProfile/e16c157f-a3fc-4d3e-8248-0a0bedcefbbf,"Минская обл., Клецкий р-н, аг.Лазовичи, ул.Победы, 1",NULL,NULL,,,,,0
7374,ГУО «Лицей города Жабинки»,http://www.yaklass.by/SchoolProfile/4f86d73a-a2ba-43f1-8189-ca3e4d9e9319,"Брестская обл., г.Жабинка, ул.Свободы, 9",NULL,NULL,,,,,0
7375,ГУО «Восходовская средняя школа»,http://www.yaklass.by/SchoolProfile/1bb8c2ef-4aec-4645-9f7d-767c8e37c360,"Могилёвская обл., Могилёвский р-н, аг.Восход, ул.Лесная",NULL,NULL,,,,,0
7376,ГУО «Средняя школа д.Медно»,http://www.yaklass.by/SchoolProfile/7a7e472f-90d4-444f-a343-348ab9e38e07,"Брестская обл., Брестский р-н, д.Медно, ул.Республиканская, 76",NULL,NULL,,,,,0
7377,Учебно-педагогический комплекс детский сад-средняя школа п.Шершуны,http://www.yaklass.by/SchoolProfile/fc7b4e73-3859-4583-930c-dda8eaf8b4a8,"Минская обл., Минский р-н, аг.Шершуны, ул.Савенко, 2",NULL,NULL,,,,,0
7378,Краснослободская средняя школа Солигорского района,http://www.yaklass.by/SchoolProfile/69b3ef9f-d1e3-4501-8dad-ce91615d844e,"Минская обл., Солигорский р-н, г.п.Красная Слобода, ул.Тихомирова, 2",NULL,NULL,,,,,0
7379,ГУО «Мышанская средняя школа»,http://www.yaklass.by/SchoolProfile/ed24bc29-6d4f-4c5d-a29c-c2c04681208a,"Гомельская обл., Петриковский р-н, д.Мышанка",NULL,NULL,,,,,0
7380,Борковичская детский сад- средняя школа Верхнедвинского района,http://www.yaklass.by/SchoolProfile/d55a13b9-25fa-405d-bd4b-01778508447f,"Витебская обл., Верхнедвинский р-н, аг.Борковичи, ул.Железнодорожная, 20",NULL,NULL,,,,,0
7381,ГУО «Кадинская средняя школа»,http://www.yaklass.by/SchoolProfile/8dda6d36-a516-4760-8b2e-db2a8088dad1,"Могилевский р-н, аг.Кадино, ул.Центральная",NULL,NULL,,,,,0
7382,Минское суворовское военное училище,http://www.yaklass.by/SchoolProfile/b394137d-0e30-4e7b-ad9f-d55835bab8c0,"г.Минск, ул.Богдановича, д.29",NULL,NULL,,,,,0
7383,Чериковский ГПЛ №11,http://www.yaklass.by/SchoolProfile/3c8e4a95-ea69-499f-8fe2-477d3871a7da,"Могилевская обл., г.Чериков, ул.Володарского, 35",NULL,NULL,,,,,0
7384,ГУО «Средняя школа №1 г.Вилейки»,http://www.yaklass.by/SchoolProfile/89397782-e2e4-4823-81f6-2bf168673bab,"Минская обл., г.Вилейка, ул.Водопьянова, 74",NULL,NULL,,,,,0
7385,Минский государственный профессиональный лицей №7 строительства,http://www.yaklass.by/SchoolProfile/94ecc128-86a7-4dcc-804c-53abc1aa7cc0,"г.Минск, ул.Машиностроителей, 24",NULL,NULL,,,,,0
7386,ГУО «Средняя школа №13 г.Могилева»,http://www.yaklass.by/SchoolProfile/86ca1702-1b5b-4fcc-a361-49fba89ecdb4,"г.Могилев, ул.Алтайская, 26",NULL,NULL,,,,,0
7387,Старосельская средняя школа Жабинковского района,http://www.yaklass.by/SchoolProfile/cd66dd3b-5ac8-441a-8994-9f9baaf890b0,"Брестская обл., Жабинковский р-н, д.Старое Село, ул.Школьная, 18",NULL,NULL,,,,,0
7388,Крынковская ясли-сад средняя школа им.М.Т.Лынькова Лиозненского района,http://www.yaklass.by/SchoolProfile/2314e978-3198-4add-8c7a-dcbd346a04af,"Витебская обл., Лиозненский р-н, аг.Крынки, ул.Школьная, 110а",NULL,NULL,,,,,0
7389,ГУО «Стаховская средняя школа»,http://www.yaklass.by/SchoolProfile/e3a8d2e1-074a-490e-854d-f5bfc8acd06c,"Брестская обл., Столинский р-н, д.Стахово, ул.Советская, 100",NULL,NULL,,,,,0
7390,Новоельнянский ясли-сад,http://www.yaklass.by/SchoolProfile/47f6f957-83c0-4912-8279-94a5b22902e4,"Гродненская обл., Дятловский р-н, г.п Новоельня, ул.Карла Маркса, 24",NULL,NULL,,,,,0
7391,ГУО «Средняя школа №10 г.Барановичи»,http://www.yaklass.by/SchoolProfile/fb9a3367-95fa-4277-b633-6c972dbd5968,"Брестская обл., г.Барановичи, ул.50 лет ВЛКСМ, 22",NULL,NULL,,,,,0
7392,Октябрьская базовая школа им.В.Витки,http://www.yaklass.by/SchoolProfile/57aee0fb-5521-46ed-873c-05a1a8fb8a03,"Минская обл., Слуцкий р-н, аг.Октябрь, ул.Школьная, 5",NULL,NULL,,,,,0
7393,Кочищанская средняя школа Ельского района,http://www.yaklass.by/SchoolProfile/140562de-e56a-4dc0-a30f-5575ec26c5f5,"Гомельская обл., Ельский р-н, аг.Кочищи, ул.Ленинская, 49",NULL,NULL,,,,,0
7394,ГУО «Новосверженская средняя школа»,http://www.yaklass.by/SchoolProfile/05b64598-aada-4362-b1df-44310df86564,"Минская обл., Столбцовский р-н, д.Новый Свержень, ул.Головенчицкая, 16",NULL,NULL,,,,,0
7395,Мушинский УПК ДС СШ,http://www.yaklass.by/SchoolProfile/dc5704db-2415-4ccb-b3a8-4f2378a6f501,"Могилёвская обл., Мстиславский р-н, аг.Мушино, ул.Школьная, 1",NULL,NULL,,,,,0
7396,ГУО «Гацуковская средняя школа»,http://www.yaklass.by/SchoolProfile/a2574e9a-cbb9-4eeb-972e-6c61d2dc6930,"Минская обл., Слуцкий р-н, аг.Гацук, ул.Административная, 2",NULL,NULL,,,,,0
7397,Дерновичская детский сад-базовая школа Верхнедвинского района,http://www.yaklass.by/SchoolProfile/dca9dcbf-a40b-40b8-aa8d-f27101794ae4,"Витебская обл., Верхнедвинский р-н, д.Дёрновичи, ул.Лесная, 11а",NULL,NULL,,,,,0
7398,УПК «Лавриновичская д/с-СШ»,http://www.yaklass.by/SchoolProfile/9c26ce7b-4675-4438-bfad-ef07cff33676,"Брестская обл., Барановичский р-н, д.Лавриновичи, ул.Несвижская, 35",NULL,NULL,,,,,0
7399,Дрисвятская ясли-сад-базовая школа Браславского района,http://www.yaklass.by/SchoolProfile/6caabc97-3219-4f6a-b572-e61c160efe19,"Витебская обл., Браславский р-н, аг.Дрисвяты, ул.Школьная, 22а",NULL,NULL,,,,,0
7400,Лукская средняя школа Кобринского района,http://www.yaklass.by/SchoolProfile/8b02e91d-5ea5-472a-b047-6e1392ddbd58,"Брестская обл., Кобринский р-н, аг.Лука, ул.Мира, 2",NULL,NULL,,,,,0
7401,ГУО «Гимназия №1 им.Ф.Скорины г.Минска»,http://www.yaklass.by/SchoolProfile/8d6b3d34-5286-4df0-afc4-400ecc361ac0,"г.Минск, пр.Рокоссовского, 138",NULL,NULL,,,,,0
7402,Грозовский УПК д/с СШ,http://www.yaklass.by/SchoolProfile/f1e8ed98-38f6-4c62-af26-16240b9a9742,"Минская обл., Копыльский р-н, аг.Грозово, пер.Гагарина, 2",NULL,NULL,,,,,0
7403,Нарутовичская базовая школа Березовского района,http://www.yaklass.by/SchoolProfile/0d9fc074-6e78-435f-a577-f3579d4f6db4,"Брестская обл., Березовский р-н, аг.Нарутовичи, ул.Советская, 17",NULL,NULL,,,,,0
7404,Ананчицкий УПК ДСБШ Солигорского района,http://www.yaklass.by/SchoolProfile/a112bff0-55ce-4ebf-b765-6e1f6a214b9b,"Минская обл., Солигорский р-н, аг.Ананчицы, ул.Колхозная, 5",NULL,NULL,,,,,0
7405,ГУО «Ремельская средняя школа»,http://www.yaklass.by/SchoolProfile/9f6f08b3-64eb-4c06-b258-f3600100210b,"Брестская обл., Столинский р-н, аг.Ремель, ул.Почтовая, 4",NULL,NULL,,,,,0
7406,Леоновичская базовая школа Дятловского района,http://www.yaklass.by/SchoolProfile/9002a228-1da1-4d7a-bf63-11ea17967db0,"Гродненская обл., Дятловский р-н, аг.Леоновичи, ул.Советская, 11",NULL,NULL,,,,,0
7407,ГУО «Гимназия N9 им.Ф.П Кириченко г.Гродно»,http://www.yaklass.by/SchoolProfile/0194c7e7-a8ee-4117-9562-23317f9d8a88,"г.Гродно, ул.Пестрака, 34/1",NULL,NULL,,,,,0
7408,Ржавская детский сад-базовая школа Бешенковичского района,http://www.yaklass.by/SchoolProfile/bf312b74-f204-49fb-8229-a7f3f09535ac,"Витебская обл., Бешенковичский р-н, аг.Ржавка, 27а",NULL,NULL,,,,,0
7409,ГУО «Средняя школа №2 г.Быхова»,http://www.yaklass.by/SchoolProfile/5688a798-fd81-4c41-a144-24210ffa1678,"Могилёвская обл., г.Быхов, ул.Максима Богдановича, 2Б",NULL,NULL,,,,,0
7410,ГУО «Средняя школа №10 г.Солигорска»,http://www.yaklass.by/SchoolProfile/888272be-cdd7-4c26-b930-1039c5e8d55c,"Минская обл., г.Солигорск, ул.Октябрьская, 63",NULL,NULL,,,,,0
7411,ГУО «Средняя школа №1 г.Микашевичи»,http://www.yaklass.by/SchoolProfile/1de615df-6005-4569-a4e2-de9b154a167c,"Брестская обл., г.Микашевичи, ул.Озёрная, 2",NULL,NULL,,,,,0
7412,ГУО «Средняя школа №22 г.Гродно»,http://www.yaklass.by/SchoolProfile/c4686141-91ef-4bc2-87cc-4bb1a0d02431,"Гродненская обл., г.Гродно, ул.Врублевского, 92",NULL,NULL,,,,,0
7413,Учебно-педагогический комплекс Дещенский детский сад-средняя школа Узденского района,http://www.yaklass.by/SchoolProfile/a846e1de-213d-4d33-b58f-5be909cfaf41,"Минская обл., Узденский р-н, аг.Дещенка, ул.Школьная, 8",NULL,NULL,,,,,0
7414,ГУО «Теребежовская средняя школа»,http://www.yaklass.by/SchoolProfile/2482b93b-fa5d-46e2-a943-61087f5f7ecd,"Брестская обл., Столинский р-н, аг.Верхний Теребежов, ул.Советская, 130",NULL,NULL,,,,,0
7415,"Сенненская школа-интернат для детей-сирот и детей, оставшихся без попечения родителей",http://www.yaklass.by/SchoolProfile/b237b43b-43c8-4397-85f6-376eae7f9afc,"Витебская обл., г.Сенно, ул.Школьная, 1А",NULL,NULL,,,,,0
7416,УПК «Хоневичский детский сад-средняя школа»,http://www.yaklass.by/SchoolProfile/9c71b811-def4-4920-8a84-9d3f514fa852,"Гродненская обл., Свислочский р-н, аг.Хоневичи, ул.Школьная, 7",NULL,NULL,,,,,0
7417,Новодворская средняя школа Минского района,http://www.yaklass.by/SchoolProfile/6b822f17-15d1-4a61-9301-c218dc0742a8,"Минская обл., аг.Новый Двор, ул.Центральная, 5",NULL,NULL,,,,,0
7418,ГУО «Новопогостская ясли-сад-средняя школа»,http://www.yaklass.by/SchoolProfile/d0b62364-3721-4af5-bc5d-73cae2789ee4,"Витебская обл., Миорский р-н, д.Новый Погост ул.Школьная, 6б",NULL,NULL,,,,,0
7419,Островская средняя школа Ляховичского района,http://www.yaklass.by/SchoolProfile/2c1ffa39-dedd-49a2-9be8-ad06b3bb3455,"Брестская обл., Ляховичский р-н, аг.Остров, ул.Школьная, 1",NULL,NULL,,,,,0
7420,Мишневский УПК ДС-СШ,http://www.yaklass.by/SchoolProfile/81c896b9-7674-4d02-b4c5-6a08ca1f4e6b,"Могилевская обл., Мстиславский р-н, д.Мишни, ул.Школьная, 1",NULL,NULL,,,,,0
7421,ГУО «Средняя школа №2 г.Верхнедвинска»,http://www.yaklass.by/SchoolProfile/ade816b4-a55c-48f6-94b5-7ab23006aff3,"Витебская обл., г.Верхнедвинск, ул.Интернациональная, д.1",NULL,NULL,,,,,0
7422,Малечский УПК я-с-СШ,http://www.yaklass.by/SchoolProfile/e33e0fc0-0c97-454f-a486-e83e39655a72,"Брестская обл., Березовский р-н, д.Малеч, ул.Советская, 27а",NULL,NULL,,,,,0
7423,ГУО «Гимназия №2 г.Орши»,http://www.yaklass.by/SchoolProfile/4bf12de9-33b6-4960-b56b-2bef0d4c6781,"Витебская обл., г.Орша, ул.Ленина, 41",NULL,NULL,,,,,0
7424,ГУО «Заславская гимназия»,http://www.yaklass.by/SchoolProfile/e89a48fc-adea-457f-a3c0-e1ca43b6a96f,"Минская обл., г.Заславль, ул.Студенецкая, 19",NULL,NULL,,,,,0
7425,Горбахская базовая школаИвановского района,http://www.yaklass.by/SchoolProfile/145a39c6-57a0-4255-93f7-b34b5fc16621,"Брестская обл., Ивановский р-н, аг.Горбаха, ул.Школьная, 3",NULL,NULL,,,,,0
7426,Новосельская средняя школа Борисовского района,http://www.yaklass.by/SchoolProfile/ad171eff-7e92-45ae-be54-48fe7fff6123,"Минская обл., Борисовский р-н, д.Новосёлки, ул.Центральная, 8А",NULL,NULL,,,,,0
7427,Узденская средняя школа №1 им.А.С.Пушкина,http://www.yaklass.by/SchoolProfile/55645aa6-b882-4351-b936-ba649797d6b5,"Минская обл., г.Узда, ул.Интернациональная, 32",NULL,NULL,,,,,0
7428,Литвянский учебно-педагогический комплекс детский сад-базовая школа Узденского района,http://www.yaklass.by/SchoolProfile/845867d0-f85f-43bb-89ea-35c9e3c46e23,"Минская обл., Узденский р-н, аг.Литвяны, ул.Школьная, 13",NULL,NULL,,,,,0
7429,Учебно-педагогический комплекс Гринковский детский сад-базовая школа Свислочского района,http://www.yaklass.by/SchoolProfile/0c701942-e382-4448-9d40-6bc771ad75bd,"Гродненская обл., Свислочский р-н, аг.Гринки, ул.В.Лобача, 5",NULL,NULL,,,,,0
7430,ГУО «Козелужская средняя школа»,http://www.yaklass.by/SchoolProfile/98c0bdd2-5404-4d0d-9777-062e479115af,"Гомельская обл., Хойникский р-н, д.Козелужье, ул.Мира, 2",NULL,NULL,,,,,0
7431,ГУО «Замосточская средняя школа»,http://www.yaklass.by/SchoolProfile/9eb9a0ce-57dc-4dbd-b553-3f5fdd0d42a4,"Минская обл., Минский р-н, аг.Замосточье, ул.Центральная, 12",NULL,NULL,,,,,0
7432,Дужевский УПК ДС СШ,http://www.yaklass.by/SchoolProfile/4358d71e-2595-4376-a75a-baa4291f3f03,"Могилевская обл., Чаусский р-н, аг.Дужевка",NULL,NULL,,,,,0
7433,Шамовщинский УПК ДС-СШ,http://www.yaklass.by/SchoolProfile/2e165aa1-a0aa-4a45-a913-471d8d57b4f8,"Могилевская обл., Мстиславский р-н, д.Шамовщина, ул.Школьная, 15В",NULL,NULL,,,,,0
7434,ГУО «Средняя школа №1 г.Фаниполя»,http://www.yaklass.by/SchoolProfile/fe920bc3-7f05-405d-9259-74bbbdd97bc1,ул.Комсомольская,NULL,NULL,,,,,0
7435,ГУО «Васьковичская средняя школа»,http://www.yaklass.by/SchoolProfile/b60dde8a-a90a-4ec6-ad8c-d265085c1456,"Могилёвская обл., Славгородский р-н, аг.Поповка, ул.Южная, 1",NULL,NULL,,,,,0
7436,Николаевщинский УПК детский сад-средняя школа им.Якуба Коласа,http://www.yaklass.by/SchoolProfile/80a837d7-89ec-40ce-a2be-7e1406f90bf9,"Минская обл., Столбцовский р-н, д.Николаевщина, ул.Школьная, 8",NULL,NULL,,,,,0
7437,ГУО «Синкевичская средняя школа»,http://www.yaklass.by/SchoolProfile/4081a483-0e2e-4320-ae45-8a71ec9928b1,"Брестская обл., Лунинецкий р-н, аг.Синкевичи, ул Школьная, 6",NULL,NULL,,,,,0
7438,Бобрский учебно-педагогический комплекс ясли-сад-средняя школа им.А.В.Луначарского Крупского района,http://www.yaklass.by/SchoolProfile/de2bfc48-c50d-4264-89a2-aac902312439,"Минская обл., Крупский р-н, г.п.Бобр, ул.Могилевская, 3",NULL,NULL,,,,,0
7439,ГУО «Средняя школа №15 г Витебска»,http://www.yaklass.by/SchoolProfile/e990828f-4eb1-482f-9f9e-59f375c8d2f6,"г.Витебск, ул.Центральная, 12",NULL,NULL,,,,,0
7440,Погостский УПК ДС-СШ,http://www.yaklass.by/SchoolProfile/ad3e34f8-15b3-4530-abd8-e52c31154367,"Минская обл., Березинский р-н, аг.Погост, ул.Советская, 16а",NULL,NULL,,,,,0
7441,ГУО «Средняя школа №1 г.п.Городея»,http://www.yaklass.by/SchoolProfile/990cd0b9-8d39-47f8-8a3b-5996781627c2,"Минская обл., Несвижский р-н, г.п.Городея, ул.Школьная, 7",NULL,NULL,,,,,0
7442,ГУО «Бережновская средняя школа»,http://www.yaklass.by/SchoolProfile/a9ffdaa8-ae86-4e64-9345-af299b703c46,"Брестская обл., Столинский р-н, аг.Бережное, ул.Школьная, 26",NULL,NULL,,,,,0
7443,ГУО «Средняя школа №5 г.Орши»,http://www.yaklass.by/SchoolProfile/af46bf4f-b450-445f-85bf-a2632ff80828,"Витебская обл., г.Орша, пр.Дубровенский 2-й, 5",NULL,NULL,,,,,0
7444,Моисеевщинский учебно-педагогический комплекс детский сад-средняя школа Борисовского района,http://www.yaklass.by/SchoolProfile/6bc052b1-ea6c-4edc-92f1-db34b6e9fd3b,"Минская обл., Борисовский р-н, аг.Моисеевщина, ул.Центральная, 5",NULL,NULL,,,,,0
7445,ГУО «Средняя школа №1 г.Ошмяны»,http://www.yaklass.by/SchoolProfile/dfe4d5e7-4fe1-4ef5-aba5-f023cf3cca24,"Гродненская обл., г.Ошмяны, ул.Мицкевича, д.140",NULL,NULL,,,,,0
7446,ГУО «Средняя школа №5 г.Светлогорска»,http://www.yaklass.by/SchoolProfile/270554e9-93ec-4bf2-ae6d-411b7079a211,"Гомельская облась, г.Светлогорск, м-н Первомайский, д.54",NULL,NULL,,,,,0
7447,ГУО «Дворецкая средняя школа»,http://www.yaklass.by/SchoolProfile/9647ddd2-7f6d-4c14-aefb-52ca3ae976eb,"Гродненская обл., Дятловский р-н, аг.Дворец, ул.Новая, 8",NULL,NULL,,,,,0
7448,Житьковская Средняя школа Борисовского района,http://www.yaklass.by/SchoolProfile/9ba9d918-7394-4b77-9cbe-3a4a24eceff7,"Минская обл., Борисовский р-н, д.Житьково, ул.Школьная",NULL,NULL,,,,,0
7449,Устянский УПК д/с -БШ,http://www.yaklass.by/SchoolProfile/0814ea49-ee88-4a0e-9cb3-ec5a9169b251,"Могилевская обл., Чаусский р-н, аг.Устье, ул.Центральная, 47",NULL,NULL,,,,,0
7450,Пограничная средняя школа Каменецкого района,http://www.yaklass.by/SchoolProfile/fbaeaa6a-cc95-455a-a2f1-cf4feb540721,"Брестская обл., Каменецкий р-н, аг.Пограничная, ул.Советских пограничников, 50.",NULL,NULL,,,,,0
7451,МГЭК,http://www.yaklass.by/SchoolProfile/cdfbe2b2-d01c-4268-b39c-d30426311953,"г.Минск, ул.Радиальная, 38",NULL,NULL,,,,,0
7452,ГУО «Раздяловичская средняя школа»,http://www.yaklass.by/SchoolProfile/0e959b2f-b62b-407f-99d0-5b5210f4db29,"Брестская обл., Ганцевичский р-н, аг.Раздяловичи, ул.Советская, 3",NULL,NULL,,,,,0
7453,ГУО «Средняя школа №35 г.Минска»,http://www.yaklass.by/SchoolProfile/edd99d51-4084-44f2-bbaa-9b7935f5fa09,"г.Минск, ул.иАзизова, 6",NULL,NULL,,,,,0
7454,Ботвиновская базовая школа Чечерского района,http://www.yaklass.by/SchoolProfile/adaec7ed-8f0c-442e-abf9-dc57f02af9ea,"Гомельская обл., Чечерский р-н, аг.Ботвиново, ул.Совхозная, 13",NULL,NULL,,,,,0
7455,ГУО «Средняя школа №57 г.Гомеля»,http://www.yaklass.by/SchoolProfile/09a26a2b-e0cc-48c7-aa9f-fbbf362d7424,"г.Гомель, ул.Осипова, 6",NULL,NULL,,,,,0
7456,Слободковская ясли-сад-средняя школа Браславского района,http://www.yaklass.by/SchoolProfile/20443bae-958a-4f15-92b7-448a24704296,"Витебская обл., Браславский р-н, аг.Слободка, ул.Олега Кошевого, 5",NULL,NULL,,,,,0
7457,ГУО «Средняя школа №15 г.Лиды»,http://www.yaklass.by/SchoolProfile/c42d428f-473d-4d63-8b15-76834b3d0fbb,"Гродненская обл., город Лида, ул.Тухачевского, 69",NULL,NULL,,,,,0
7458,Витебский Государственный медицинский университет,http://www.yaklass.by/SchoolProfile/ec6eca95-85bc-43a1-960f-d39460b04dff,"г.Витебск, пр-т Фрунзе, 27",NULL,NULL,,,,,0
7459,Бабиничская средняя школа Оршанского района,http://www.yaklass.by/SchoolProfile/b742ea70-c9fc-4e63-922f-50ecfd0394fc,"Витебская обл., Оршанский р-н, аг.Бабиничи, ул.Школьная, 2",NULL,NULL,,,,,0
7460,Волковысский колледж УО Гродненский государственный университет им.Янки Купалы,http://www.yaklass.by/SchoolProfile/3edb382c-b6c3-4079-a9d4-ec79da5f453c,"Гродненская обл., г.Волковыск, ул.Социалистическая, 33",NULL,NULL,,,,,0
7461,ГУО «Большеэйсмонтовская средняя школа»,http://www.yaklass.by/SchoolProfile/15a0f008-3c68-4bd2-ba2b-0eb5595b1d3b,"Гродненская обл., Берестовицкий р-н, аг.Б.Эйсмонты, ул.Юбилейная, 17",NULL,NULL,,,,,0
7462,ГУО «Средняя школа №3 г.Минска»,http://www.yaklass.by/SchoolProfile/3d8ce422-86fd-4c6f-a87b-0c4ec042a631,"г.Минск, пер.3-й Железнодорожный, 16",NULL,NULL,,,,,0
7463,ГУО «Будаговский учебно-педагогический комплекс детский сад- средняя школа»,http://www.yaklass.by/SchoolProfile/1d590141-03ca-4c8e-8a46-eed23cdcfe68,"Минская обл., Смолевичский р-н, аг.Будагово, ул.Школьная, 1",NULL,NULL,,,,,0
