id,parent_id,code,type,name,description,location,latitude,longitude
2736,2647,47/89,2,Участок для голосования №89,"ГУО ""Стреличевская средняя школа им.В.Н.Марченко""","аг.Стреличево, ул.Школьная, 1",51.8378,29.9893
2737,2647,47/90,2,Участок для голосования №90,"помещение учреждение здравоохранения ""Хойникская центральная районная больница""","г.Хойники, ул.Мира, 1",51.9113,29.9778
2738,10000,48,1,ОИК 80,каб.301,"г.Волковыск, ул.Дзержинского, 3",53.165278,24.458056
2739,2738,48/1,2,№1,"ГУО ""Средняя школа №7 г.Волковыска""","г.Волковыск, ул.Боричевского, 52",53.1654,24.4387
2740,2738,48/2,2,№2,"общежитие производственного коммунального унитарного предприятия ""Волковысское коммунальное хозяйство""","г.Волковыск, ул.Панковой, 58",53.1678,24.4463
2741,2738,48/3,2,№3,"ГУО ""Гимназия №1 г.Волковыска""","г.Волковыск, ул.Дзержинского, 17",53.167125,24.457169
2742,2738,48/4,2,№4,"ГУО ""Гимназия №1 г.Волковыска""","г.Волковыск, ул.Дзержинского, 17",53.167125,24.457169
2743,2738,48/5,2,№5,"учреждение образования ""Волковысский государственный аграрный колледж""","г.Волковыск, ул.Победы, 52",53.1711,24.4746
2744,2738,48/6,2,№6,"ГУО ""Средняя школа №3 г.Волковыска""","г.Волковыск, ул.Советская, 15",53.1636,24.4686
2745,2738,48/7,2,№7,"ГУО ""Средняя школа №7 г.Волковыска""","г.Волковыск, ул.Боричевского, 52",53.1654,24.4387
2746,2738,48/8,2,№8,"ГУО ""Гимназия №2 г.Волковыска""","г.Волковыск, ул.Социалистическая, 10",53.1638,24.448
2747,2738,48/9,2,№9,"физкультурно-оздоровительный комплекс производственного коммунального унитарного предприятия ""Волковысское коммунальное хозяйство""","г.Волковыск, ул.Социалистическая, 34",53.161567,24.448371
2748,2738,48/10,2,№10,"Волковысский колледж учреждения образования ""Гродненский государственный университет им.Янки Купалы""","г.Волковыск, ул.Социалистическая, 33",53.161567,24.448371
2749,2738,48/11,2,№11,учебный корпус отдела культуры Волковысского районного исполнительного комитета,"г.Волковыск, ул.Школьная, 1",53.161653,24.454562
2750,2738,48/12,2,№12,"ГУО ""Средняя школа №5 г.Волковыска""","г.Волковыск, ул.Жолудева, 165",53.1531,24.4349
2751,2738,48/13,2,№13,"филиал ""Автобусный парк №4 г.Волковыск"" ОАО ""Гроднооблавтотранс""","г.Волковыск, ул.Зенитчиков, 27",53.1499,24.464
2752,2738,48/14,2,№14,"филиал ""Молодежный центр"" государственного учреждения культуры ""Волковысский городской дом культуры""","г.Волковыск, ул.Октябрьская, 30",53.143759,24.425218
2753,2738,48/15,2,№15,"филиал ""Автобусный парк №4 г.Волковыск"" ОАО ""Гроднооблавтотранс""","г.Волковыск, ул.Зенитчиков, 27",53.1499,24.464
2754,2738,48/16,2,№16,"ГУО ""Средняя школа №2 г.Волковыска""","г.Волковыск, ул.Кутузова, 12",53.159868,24.477149
2755,2738,48/17,2,№17,"ГУО ""Средняя школа №4 г.Волковыска""","г.Волковыск, ул.Шопена, 5",53.13727,24.422224
2756,2738,48/18,2,№18,"главный корпус учреждения здравоохранения ""Волковысская центральная районная больница""","г.Волковыск, ул.Боричевского, 1а",53.161903,24.439449
2757,2738,48/19,2,№19,"филиал ""Верейковский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Верейки, ул.Гродненская, 19",53.249,24.1841
2758,2738,48/20,2,№20,"филиал ""Реплевский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Репля, ул.Советская, 20",53.3115,24.2032
2759,2738,48/21,2,№21,"филиал ""Войтковичский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Войтковичи, ул.Центральная, 2",53.1613,24.588
2760,2738,48/22,2,№22,"Малолапеницкий фельдшерско-акушерский пункт учреждения здравоохранения ""Волковысская центральная районная больница""","д.Малая Лапеница, ул.Изабелинская, 13",53.0283,24.4915
2761,2738,48/23,2,№23,"Каревичское лесничество государственного лесохозяйственного учреждения ""Волковысский лесхоз""","д.Новые Хатьковцы, ул.Шоссейная, 1",53.0877,24.4073
2762,2738,48/24,2,№24,"филиал ""Рупейковский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Рупейки, ул.Центральная, 26а",53.0952,24.4861
2763,2738,48/25,2,№25,"ГУО ""Волповская средняя школа""","аг.Волпа, ул.Школьная, 6",53.3661,24.3683
2764,2738,48/26,2,№26,Гнезновский сельский исполнительный комитет,"аг.Гнезно, ул.Зеленая, 10",53.1241,24.344
2765,2738,48/27,2,№27,"Мстибовский фельдшерско-акушерский пункт учреждения здравоохранения ""Волковысская центральная районная больница""","д.Мстибово, ул.Гродненская, 3",53.1126,24.2581
2766,2738,48/28,2,№28,"Родниковский фельдшерско-акушерский пункт учреждения здравоохранения ""Волковысская центральная районная больница""","д.Родники, ул.Центральная, 7",53.1258,24.1956
2767,2738,48/29,2,№29,"ГУО ""Изабелинский учебно-педагогический комплекс детский сад-средняя школа""","д.Изабелин, ул.Школьная, 13а",53.0924,24.5527
2768,2738,48/30,2,№30,"ГУО ""Матвеевский учебно-педагогический комплекс детский сад - средняя школа""","аг.Матвеевцы, ул.Победы, 8",53.0617,24.5779
2769,2738,48/31,2,№31,Красносельский сельский исполнительный комитет,"г.п.Красносельский, ул.Короткая, 1",53.2619,24.4237
2770,2738,48/32,2,№32,"ГУО ""Средняя школа г.п.Красносельский""","г.п.Красносельский, ул.Школьная, 10",53.2607,24.4302
2771,2738,48/33,2,№33,"ГУО ""Средняя школа г.п.Красносельский""","г.п.Красносельский, ул.Рябиновая, 7",53.2611,24.4156
2772,2738,48/34,2,№34,"помещение мехдвора производственного участка д.Мочулино коммунального сельскохозяйственного унитарного предприятия ""Неверовичи""",д.Мочулино,53.2412,24.4654
2773,2738,48/35,2,№35,"государственное учреждение ""Волковысский р-нный дом-интернат для престарелых и инвалидов""",д.Теолин,53.2202,24.4304
2774,2738,48/36,2,№36,"филиал ""Дом культуры агрогородка Юбилейный"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Юбилейный, ул.Центральная, 21",53.264012,24.56738
2775,2738,48/37,2,№37,"магазин ""Товары повседневного спроса"" Волковысского филиала Гродненского областного потребительского общества",д.Конюхи,53.00479,24.651277
2776,2738,48/38,2,№38,"филиал ""Подоросский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Подороск, ул.Брестская, 39",52.9812,24.6198
2777,2738,48/39,2,№39,"коммунальное производственное унитарное предприятие ""Волковысская сельхозтехника""","аг.Дубовцы, ул.Центральная, 18",53.3522,24.4054
2778,2738,48/40,2,№40,"здание коммунального сельскохозяйственного унитарного предприятия ""Племзавод ""Россь""","д.Дулевцы, 64",53.2939,24.2663
2779,2738,48/41,2,№41,"филиал ""Ендриховский сельский клуб"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","аг.Ендриховцы, ул.Жуковского, 4",53.258,24.3572
2780,2738,48/42,2,№42,"ГУО ""Средняя школа №1 г.п.Россь""","г.п.Россь, ул.Красноармейская, 39а",53.2863,24.4042
2781,2738,48/43,2,№43,"филиал ""Росский Дом культуры"" государственного учреждения культуры ""Волковысский р-нный Центр культуры и народного творчества""","г.п.Россь, ул.Шевякова, 4",53.2825,24.4112
2782,2738,48/44,2,№44,"производство Россь производственного коммунального унитарного предприятия ""Волковысское коммунальное хозяйство""","г.п.Россь, ул.Солнечная, 4а",53.2932,24.4021
2783,2738,48/45,2,№45,"класс по технике безопасности механизированных мастерских производственного участка Красный Груд коммунального сельскохозяйственного унитарного предприятия ""Заря и К""","д.Красный Груд, 47",53.2435,24.2374
2784,2738,48/46,2,№46,"ГУО ""Субочский учебно-педагогический комплекс детский сад - средняя школа""","аг.Субочи, ул.Советская, 44",53.1702,24.3512
2785,2738,48/47,2,№47,здание бывшей сельской библиотеки,"д.Ятвезь, ул.Староятвезьская, 73 а",53.1727,24.3942
2786,2738,48/48,2,№48,"ГУО ""Шиловичская средняя школа""","аг.Шиловичи, ул.Школьная, 6",53.1692,24.2416
2787,2738,48/49,2,Порозовский-Ленинский участок для голосования №49,"административное здание УСП ""Совхоз ""Порозовский""","г.п.Порозово, ул.Якуба Коласа, 2",52.936587,24.362997
2788,2738,48/50,2,Порозовский-Советский участок для голосования №50,"ГУО ""Порозовская средняя школа""","г.п.Порозово, ул.Советская, 40а,",52.941094,24.369175
2789,10000,49,1,ОИК 49,"ГУО ""Центр творчества детей и молодёжи ""Прамень"" г.Гродно""","г.Гродно, ул.Горновых, 5",53.66938,23.8228668
2790,2789,49/1,2,Участок №1,"ГУО ""Гродненский областной институт развития образования""","г.Гродно, ул.Гагарина, 6",53.6703,23.8209
2791,2789,49/2,2,Участок №2,"УЗ ""Городская клиническая больница №2 г.Гродно""","г.Гродно, ул.Гагарина, 5",53.6724,23.8204
2792,2789,49/3,2,Участок №3,"ГУО ""Средняя школа №15 г.Гродно""","г.Гродно, ул.Мира, 15",53.6745,23.809
2793,2789,49/4,2,Участок №4,"ГУО ""Средняя школа №15 им.Д.М.Карбышева г.Гродно""","г.Гродно, ул.Мира, 15",53.6745,23.809
2794,2789,49/5,2,Участок №5,"УО ""Гродненский торговый колледж"" Белкоопсоюза","г.Гродно, ул.Поповича, 2",53.674,23.8051
2795,2789,49/6,2,Участок №6,"УО ""Гродненское государственное училище олимпийского резерва""","г.Гродно, ул.Поповича, 1",53.6741,23.8035
2796,2789,49/7,2,Участок №7,"УЗ ""Городская клиническая больница скорой медицинской помощи г.Гродно""","г.Гродно, ул.Советских пограничников, 115",53.6738,23.7985
2797,2789,49/8,2,Участок №8,"ГУО ""Средняя школа №19 г.Гродно""","г.Гродно, ул.Головичи, 24",53.6724,23.7669
2798,2789,49/9,2,Учаток №9,"ГУО ""Гимназия №3 г.Гродно""","г.Гродно, ул.Соломовой, 58",53.6688,23.7901
2799,2789,49/10,2,Участок №10,"ГУО ""Гимназия №3 г.Гродно""","г.Гродно, ул.Соломовой, 58",53.6688,23.7901
2800,2789,49/11,2,Участок №11,"ГУО ""Средняя школа №20 г.Гродно""","г.Гродно, ул.Соломовой, 76",53.6649,23.7849
2801,2789,49/12,2,Участок №12,"ГУО ""Средняя школа №20 г.Гродно""","г.Гродно, ул.О.Соломовой, 76",53.6649,23.7849
2802,2789,49/13,2,Участок №13,"ГУО ""Средняя школа №37 г.Гродно""","г.Гродно, ул.Соломовой, 155",53.6502,23.7811
2803,2789,49/14,2,Участок №14,"ГУО ""Средняя школа №37 г.Гродно""","г.Гродно, ул.Соломовой, 155",53.6502,23.7811
2804,2789,49/15,2,Участок №15,"ГУО ""Средняя школа №37 г.Гродно""","г.Гродно, ул.Соломовой, 155",53.6502,23.7811
2805,2789,49/16,2,Участок №16,Войсковая часть 05733,"г.Гродно, ул.Фолюш, 6",53.663,23.7773
2806,2789,49/17,2,Участок №17,"ГУО ""Гимназия №4 г.Гродно""","г.Гродно, ул.Репина, 17",53.6653,23.7944
2807,2789,49/18,2,Участок №18,"ГУО ""Гимназия №4 г.Гродно""","г.Гродно, ул.Репина, 17",53.6653,23.7944
2808,2789,49/19,2,Участок №19,"ГУО ""Гимназия №4 г.Гродно""","г.Гродно, ул.Репина, 17",53.6653,23.7944
2809,2789,49/20,2,Участок №20,"ГУО ""Средняя школа №12 г.Гродно""","г.Гродно, ул.Поповича, 32",53.6673,23.8069
2810,2789,49/21,2,Участок №21,"ГУО ""Средняя школа №6 г.Гродно""","г.Гродно, ул.Горновых, 31",53.6658,23.8193
2811,2789,49/22,2,Участок №22,"УО ""Гродненский государственный политехнический колледж""","г.Гродно, ул.Суворова, 254",53.6524,23.7923
2812,2789,49/23,2,Участок №23,"Филиал ""Грузовой автомобильный парк №2 г.Гродно"" ОАО ""Гроднооблавтотранс""","г.Гродно, ул.Пучкова, 28",53.6549,23.8122
2813,2789,49/24,2,Участок №24,"УО ""Гродненский государственный профессиональный технологический колледж""","г.Гродно, ул.Славинского, 7",53.647859,23.830027
2814,2789,49/25,2,Участок №25,"ГУО ""Средняя школа №33 г.Гродно""","г.Гродно, ул.Томина, 28",53.6506,23.8268
2815,2789,49/26,2,Участок №26,"УО ""Гродненский государственный профессиональный лицей строителей №1""","г.Гродно, пр.Я.Купалы, 18",53.660705,23.835273
2816,2789,49/27,2,Участок №27,"УО ""Гродненский государственный профессиональный лицей строителей №1""","г.Гродно, пр.Я.Купалы, 18",53.660705,23.835273
2817,2789,49/28,2,Участок №28,"УО ""Гродненский государственный музыкальный колледж""","г.Гродно, пр.Я.Купалы, 53",53.656157,23.842338
2818,2789,49/29,2,Участок №29,"ГУО ""Средняя школа №3 им.В.М.Усова г.Гродно""","г.Гродно, ул.Фомичёва, 16",53.662136,23.844539
2819,2789,49/30,2,Участок №30,"ГУО ""Средняя школа №3 им.В.М.Усова г.Гродно""","г.Гродно, ул.Фомичева, 16",53.662136,23.844539
2820,2789,49/31,2,Участок №31,"ГУО ""Гимназия №1 им.академика Е.Ф.Карского г.Гродно""","г.Гродно, пр.Я.Купалы, 82",53.65845,23.852007
2821,2789,49/32,2,Участок №32,"ГУО ""Гимназия №1 им.академика Е.Ф.Карского г.Гродно""","г.Гродно, пр.Я.Купалы, 82",53.65845,23.852007
2822,2789,49/33,2,Участок №33,"ГУО ""Гимназия №1 им.академика Е.Ф.Карского г.Гродно""","г.Гродно пр.Я.Купалы, 82",53.65845,23.852007
2823,10000,50,1,ОИК 50,"ГУО ""Гимназия №9 им.Ф.П.Кириченко г.Гродно""","г.Гродно, ул.Пестрака, 34/1",53.654585,23.8372948
2824,2823,50/1,2,Участок №1,"ГУО ""Гимназия №9 им.Ф.П.Кириченко г.Гродно""","г.Гродно, ул.Пестрака, 34",53.6546,23.8373
2825,2823,50/2,2,Участок №2,"ГУО ""Гимназия №9 им.Ф.П.Кириченко г.Гродно""","г.Гродно, ул.Пестрака, 34",53.6546,23.8373
2826,2823,50/3,2,Участок №3,"ГУО ""Гимназия №9 им.Ф.П.Кириченко г.Гродно""","г.Гродно, ул.Пестрака, 34",53.6546,23.8373
2827,2823,50/4,2,Участок №4,"ГУО ""Средняя школа №26 г.Гродно""","г.Гродно, пр.Я.Купалы, 55",53.65351,23.841776
2828,2823,50/5,2,Участок №5,"ГУО ""Средняя школа №26 г.Гродно""","г.Гродно, пр.Я.Купалы, 55",53.65351,23.841776
2829,2823,50/6,2,Участок №6,"УЗ ""Городская клиническая больница №4 г.Гродно""","г.Гродно, пр.Я.Купалы, 89",53.648959,23.857996
2830,2823,50/7,2,Участок №7,"ГУО ""Средняя школа №34 г.Гродно""","г.Гродно, шоссе Индурское, 14",53.645426,23.843693
2831,2823,50/8,2,Участок №8,"ГУО ""Средняя школа №34 г.Гродно""","г.Гродно, шоссе Индурское, 14",53.645426,23.843693
2832,2823,50/9,2,Участок №9,"ГУО ""Средняя школа №34 г.Гродно""","г.Гродно, шоссе Индурское, 14",53.645426,23.843693
2833,2823,50/10,2,Участок №10,"ГУО ""Средняя школа №31 г.Гродно""","г.Гродно, шоссе Индурское, 12",53.6444,23.8439
2834,2823,50/11,2,Участок №11,"ГУО ""Средняя школа №31 г.Гродно""","г.Гродно, шоссе Индурское, 12",53.6444,23.8439
2835,2823,50/12,2,Участок №12,"ГУО ""Средняя школа №31 г.Гродно""","г.Гродно, шоссе Индурское, 12",53.6444,23.8439
2836,2823,50/13,2,Участок №13,"ГУО ""СШ №38 г.Гродно""","г.Гродно, ул.Вишневецкая, 14",53.6421,23.8529
2837,2823,50/14,2,Участок №14,"ГУО ""Средняя школа №38 г.Гродно""","г.Гродно, ул.Вишневецкая, 14",53.6421,23.8529
2838,2823,50/15,2,Участок №15,"ГУО ""Средняя школа №38 г.Гродно""","г.Гродно, ул.Вишневецкая, 14",53.6421,23.8529
2839,2823,50/16,2,Участок №16,"ГУО ""Средняя школа №38 г.Гродно""","г.Гродно, ул.Вишневецкая, 14",53.6421,23.8529
2840,2823,50/17,2,Участок №17,"ГУО ""Средняя школа №38 г.Гродно""","г.Гродно, ул.Вишневецкая, 14",53.6421,23.8529
2841,2823,50/18,2,Участок №18,"ГУО ""Средняя школа №40 г.Гродно""","г.Гродно, ул.Кремко, 29",53.636598,23.86148
2842,2823,50/19,2,Участок №19,"ГУО ""Средняя школа №40 г.Гродно""","г.Гродно, ул.Кремко, 29",53.636598,23.86148
2843,2823,50/20,2,Участок №20,"ГУО ""Средняя школа №40 г.Гродно""","г.Гродно, ул.Кремко, 29",53.636598,23.86148
2844,2823,50/21,2,Участок №21,"ГУО ""Средняя школа №35 им.М.А.Волкова г.Гродно""","г.Гродно, ул.Фурсенко, 2",53.630435,23.851976
2845,2823,50/22,2,Участок №22,"ГУО ""Средняя школа №35 им.М.А.Волкова г.Гродно""","г.Гродно, ул.Фурсенко, 2",53.630435,23.851976
2846,2823,50/23,2,Участок №23,"ГУО ""Средняя школа №41 г.Гродно""","г.Гродно, ул.Франтишка Богушевича, 24",53.615839,23.813145
2847,2823,50/24,2,Участок №24,"ГУО ""Средняя школа №41 г.Гродно""","г.Гродно, ул.Франтишка Богушевича, 24",53.615839,23.813145
2848,2823,50/25,2,Участок №25,"ГУО ""Средняя школа №41 г.Гродно""","г.Гродно, ул.Франтишка Богушевича, 24",53.615839,23.813145
2849,2823,50/26,2,Участок №26,"ГУО ""Средняя школа №39 г.Гродно""","г.Гродно, ул.Огинского, 44А,",53.6241,23.807
2850,2823,50/27,2,Участок №27,"ГУО ""Средняя школа №39 г.Гродно""","г.Гродно, ул.Огинского, 44А,",53.6241,23.807
2851,2823,50/28,2,Участок №28,"ГУО ""Средняя школа №39 г.Гродно""","г.Гродно, ул.Огинского, 44А,",53.6241,23.807
2852,2823,50/29,2,Участок №29,"Государственное учебно-спортивное учреждение ""Гродненская детско-юношеская спортивная школа №9 им.А.Н.Курловича""","г.Гродно,ул.Волкова, 10",53.63048,23.812738
2853,10000,51,1,ОИК 51,"УО ""Гродненский государственный университет им.Янки Купалы""","г.Гродно, ул.Ожешко, 22",53.6848335,23.8394741
2854,2853,51/1,2,Участок №1,"ГУ ""Хоккейный клуб ""Неман""","г.Гродно, ул.Коммунальная, д.ЗА",53.6873,23.8211
2855,2853,51/2,2,Участок №2,"ГУО ""Средняя школа №16 г.Гродно""","г.Гродно, ул.Сухомбаева, 1",53.6947,23.817
2856,2853,51/3,2,Участок №3,"Гуманитарный колледж УО ""Гродненский государственный университет им.Я.Купалы""","г.Гродно, ул.Ленина, 4",53.678144,23.84071
2857,2853,51/4,2,Участок №4,"ГУО ""Средняя школа №8 г.Гродно""","г.Гродно, ул.Михася Василька, 23",53.6818,23.8387
2858,2853,51/5,2,Участок №5,"""Гродненский областной кожно-венерологический диспансер""","г.Гродно, ул.Буденного, 2",53.6751,23.838
2859,2853,51/6,2,Участок №6,"ГУО ""Гродненская городская гимназия""","г.Гродно, ул.Парижской Коммуны, 3",53.6743,23.832
2860,2853,51/7,2,Участок №7,"""Гродненская областная клиническая больница медицинской реабилитации""","г.Гродно, ул.Коммунальная, 2",53.6871,23.826
2861,2853,51/8,2,Участок №8,"УЗ ""Гродненская областная детская клиническая больница""","г.Гродно, ул.Островского, 22",53.6908,23.8314
2862,2853,51/9,2,Участок №9,"ГУО ""Гимназия №10 г.Гродно""","г.Гродно, ул.Дзержинского, 8",53.6864,23.8347
2863,2853,51/10,2,Участок №10,"УО ""Гродненский государственный профессионально-технический колледж бытового обслуживания населения""","г.Гродно, ул.Сухомбаева, 3",53.6947,23.8146
2864,2853,51/11,2,Участок №11,"УО ""Гродненский государственный университет им.Янки Купалы""","г.Гродно, пер.Доватора, 3/1",53.6952,23.8263
2865,2853,51/12,2,Участок №12,"общежитие УО ""Гродненский государственный медицинский колледж""","г.Гродно, ул.Горького, 61/1",53.6942,23.8244
2866,2853,51/13,2,Участок №13,"ГУО ""Средняя школа №2 г.Гродно""","г.Гродно, ул.17 Сентября, 48",53.6897,23.8434
2867,2853,51/14,2,Участок №14,"УО ""Гродненский государственный университет им.Янки Купалы""","г.Гродно, ул.Ожешко, 22",53.6848,23.8395
2868,2853,51/15,2,Участок №15,"ГУО ""Средняя школа №18 г.Гродно""","г.Гродно, ул.Пушкина, 40",53.6968,23.8271
2869,2853,51/16,2,Участок №16,"ГУО ""Средняя школа №18 г.Гродно""","г.Гродно, ул.Пушкина, 40",53.6968,23.8271
2870,2853,51/17,2,Участок №17,"УО ""Гродненский государственный аграрный университет""","г.Гродно, ул.Терешковой, 28",53.6962,23.8483
2871,2853,51/18,2,Участок №18,"УО ""Гродненский государственный аграрный университет""","г.Гродно, ул.Терешковой, 28",53.6962,23.8483
2872,2853,51/19,2,Участок №19,"ГУО ""Средняя школа №23 г.Гродно""","г.Гродно, ул.Болдина, 12В",53.6921,23.8021
2873,2853,51/20,2,Учасюк №20,"УЗ ""Гродненский областной клинический кардиологический центр""","г.Гродно, ул.Болдина, 9",53.6913,23.8008
2874,2853,51/21,2,Участок №2 1,"УЗ ""Гродненская университетская клиника""","г.Гродно, б-р Ленинского комсомола, 52",53.6947,23.7951
2875,2853,51/22,2,Участок №22,"онкологический корпус УЗ ""Гродненская университетская клиника""","г.Гродно, б-р Ленинского комсомола, 52",53.6947,23.7951
2876,2853,51/23,2,Участок №23,"ГУО ""Гимназия 2 г.Гродно""","г.Гродно, ул.Болдина, 10Б",53.6926,23.8024
2877,2853,51/24,2,Участок №24,"ГУО ""Гимназия ЛГ"" 2.г.Гродно""","г.Гродно, ул.Болдина, 10Б",53.6926,23.8024
2878,2853,51/25,2,Участок №25,"УО ""Гродненский государственный медицинский университет""","г.Гродно, ул.Горького, 80",53.7007,23.8172
2879,2853,51/26,2,Участок №26,"УО ""Гродненский государственный электротехнический колледж им.И.Счастного""","г.Гродно ул.Дзержинского, 41Б",53.6983,23.8403
2880,2853,51/27,2,Участок №27,"ГУО ""Средняя школа №28 г.Гродно""","г.Гродно, ул.Брикеля, 11",53.699949,23.850263
2881,2853,51/28,2,Участок №28,"Общежитие ОАО ""Гроднопромстрой""","г.Гродно, ул.Лидская, 27",53.668886,23.852375
2882,2853,51/29,2,Участок №29,"Общежитие ОАО ""Гродно Азот""","г.Гродно, 2-ой пер.Белуша, 4",53.670694,23.849509
2883,2853,51/30,2,Участок №30,"ГУО ""Средняя школа №11 им.генерала армии А.И.Антонова г.Гродно""","г.Гродно, ул.Белуша, 18",53.672816,23.847967
2884,2853,51/31,2,Участок №31,"ГУО ""Средняя школа №11 им.генерала армии А.И.Антонова г.Гродно""","г.Гродно, ул.Белуша, 18",53.672816,23.847967
2885,2853,51/32,2,Участок №32,"Факультет физической культуры УО ""Гродненский государственный университет им.Я.Купалы""","г.Гродно, ул.Захарова, 32",53.6785,23.8471
2886,2853,51/33,2,Участок №33,"ГУО ""Средняя школа №13 г.Гродно""","г.Гродно, ул.Березовая, 2",53.6779,23.8549
2887,2853,51/34,2,Участок №34,"ГУО ""Средняя школа №13 г.Гродно""","г.Гродно, ул.Березовая, 2",53.6779,23.8549
2888,2853,51/35,2,Участок №35,"ГУО ""Гимназия №7 г.Гродно""","г.Гродно, пр.Космонавтов, 38б",53.675,23.8589
2889,2853,51/36,2,Участок №36,"УЗ ""Гродненский областной клинический центр ""Психиатрия -наркология""","г.Гродно, ул.Обухова, 15",53.681,23.8644
2890,2853,51/37,2,Участок №37,"Общежитие УО ""Гродненский государственный университет им.Я.Купалы""","г.Гродно, ул.Пролетарская, 16",53.6815,23.8545
2891,2853,51/38,2,Участок №38,"ГУО ""Средняя школа №5 г.Гродно""","г.Гродно, ул.Пролетарская, 69",53.6845,23.8566
2892,2853,51/39,2,Участок №39,"Общежитие филиала Гродненские тепловые сети РУП ""Гродноэнерго""","г.Гродно, шоссе Озерское, 13",53.687936,23.859049
2893,10000,52,1,ОИК 52,"главный корпус УО ""Гродненский государственный медицинский университет""","г.Гродно, ул.Горького, 80",53.70073,23.8172284
2894,2893,52/1,2,Участок №1,"УЗ ""Гродненский областной клинический центр ""Фтизиатрия""","г.Гродно, б-р Ленинского комсомола, 55",53.6973,23.7927
2895,2893,52/2,2,Участок №2,"УЗ ""Гродненская областная инфекционная клиническая больница""","г.Гродно, б-р Ленинского комсомола, 57",53.698,23.7894
2896,2893,52/3,2,Участок №3,"УЗ ""Городская клиническая больница №3 г.Гродно""","г.Гродно, б-р Ленинского комсомола, 59",53.7001,23.7896
2897,2893,52/4,2,Участок №4,"ГУО ""Гимназия №5 г.Гродно""","г.Гродно, ул.Домбровского, 17",53.7016,23.8016
2898,2893,52/5,2,Участок №5,"ГУО ""Гимназия №5 г.Гродно""","г.Гродно, ул.Домбровского, 17",53.7016,23.8016
2899,2893,52/6,2,Участок №6,"ГУО ""Средняя школа №22 г.Гродно""","г.Гродно, ул.Врублевского, 92",53.7077,23.801
2900,2893,52/7,2,Участок №7,"ГУО ""Средняя школа №22 г.Гродно""","г.Гродно, ул.Врублевского, 92",53.7077,23.801
2901,2893,52/8,2,Участок №8,общежитие УЖРЭП Ленинского района г.Гродно,"г.Гродно, ул.Богуцкого, 2А",53.71,23.8094
2902,2893,52/9,2,Участок №9,"ГУО ""Средняя школа №7 г.Гродно""","г.Гродно, ул.Курчатова, 7",53.7064,23.8115
2903,2893,52/10,2,Участок №10,"Институт последипломного образования УО ""Гродненский государственный университет им.Янки Купалы""","г.Гродно, ул.Врублевского, 33",53.704,23.8077
2904,2893,52/11,2,Участок №1 1,"Институт последипломного образования УО ""Гродненский государственный университет им.Янки Купалы""","г.Гродно, ул.Врублевского, 33",53.704,23.8077
2905,2893,52/12,2,Участок №12,общежитие УЖРЭП Ленинского района,"г.Гродно, г.Гродно, ул.Комарова, 32",53.7086,23.8098
2906,2893,52/13,2,Участок №13,общежитие УЖРЭ11 Ленинского района г.Гродно,"г.Гродно, ул.Комарова, 6",53.7085,23.8128
2907,2893,52/14,2,Участок №14,"УО ""Гродненский государственный колледж техники технологий и дизайна""","г.Гродно, ул.Курчатова, 12",53.703125,23.809737
2908,2893,52/15,2,Участок №15,"УО ""Гродненский колледж техники технологий и дизайна""","г.Гродно, ул.Горького, 86",53.703925,23.816066
2909,2893,52/16,2,Участок №16,"ГУО ""Лицей №1 г.Гродно""","г.Гродно, б-р Ленинского комсомола, 21",53.6985,23.8123
2910,2893,52/17,2,Участок №17,"УО ""Гродненский государственный колледж искусств""","г.Гродно, б-р Ленинского Комсомола, 23",53.7002,23.8102
2911,2893,52/18,2,Участок №18,"УО ""Гродненский государственный медицинский университет""","г.Гродно, ул.Горького, 80",53.7007,23.8172
2912,2893,52/19,2,Участок №19,"УЗ ""Гродненский областной клинический перинатальный центр""","г.Гродно, ул.Горького, 77",53.7003,23.8216
2913,2893,52/20,2,Участок №20,ЖЭС №13 УЖРЭП Ленинского районаг.Гродно,"г.Гродно, ул.Дзержинского, 113А",53.705202,23.840783
2914,2893,52/21,2,Участок №21,"ГУО ""Средняя школа №28 г.Гродно""","г.Гродно, ул.Брикеля, 11",53.699949,23.850263
2915,2893,52/22,2,Участок №22,"ГУО ""Средняя школа №28 г.Гродно""","г.Гродно, ул.Брикеля, 11",53.699949,23.850263
2916,2893,52/23,2,Участок №23,"ГУО ""Гимназия №6 г.Гродно""","г.Гродно, ул.Дзержинского, 103/2",53.70247,23.844972
2917,2893,52/24,2,Участок №24,"ГУО ""Гимназия №6 г.Гродно""","г.Гродно, ул.Дзержинского, 103/2",53.70247,23.844972
2918,2893,52/25,2,Участок №25,"ГУО ""Средняя школа №32 г.Гродно""","г.Гродно, ул.Лиможа, 11",53.703994,23.852276
