ФИО,Суд,Позиция,Назначен/Освобожден,Комментарий,Тип периода,Период
Крикун Юрий Васильевич,03-021-03-01,судья и председатель,назначен,,лет,5
Крикун Юрий Васильевич,03-018-03-01,судья и председатель,освобожден,,,
Костюченко Олег Владимирович,03-017-03-01,судья и председатель,назначен,,бессрочно,
Костюченко Олег Владимирович,03-008-03-01,судья и председатель,освобожден,,,
Савостянова Людмила Анатольевна,03-017-03-01,судья,назначен,,бессрочно,
Савостянова Людмила Анатольевна,03-010-03-01,судья,освобожден,,,
Прейс Андрей Владимирович,02-000-03-01,судья,назначен,,лет,5
Фёдоров Олег Станиславович,02-000-03-01,заместитель председателя,назначен,,бессрочно,
Ильюшонок Ольга Владимировна,02-000-03-01,судья,назначен,,бессрочно,
Ильюшонок Ольга Владимировна,02-002-03-03,судья и заместитель председателя,освобожден,,,
Васильева Жанна Александровна,02-002-03-03,судья,назначен,,лет,5
Васильева Жанна Александровна,02-000-03-02,судья,освобожден,перевод,,
Балико Виктор Иосифович,02-015-03-01,судья,назначен,,лет,5
Болоболова Зинаида Васильевна,02-003-03-01,судья,назначен,,лет,5
Лисичёнок Мария Петровна,02-014-03-01,судья,назначен,,лет,5
Гуринова Анна Дмитриевна,02-008-03-01,судья,назначен,,лет,5
Исаева Татьяна Васильевна,01-000-03-01,судья,назначен,,лет,5
Панасюк Татьяна Сергеевна,01-000-03-01,судья,назначен,,лет,5
Ковалевич Дмитрий Игоревич,01-005-03-01,судья,назначен,,лет,5
Зоткина Оксана Владимировна,01-021-03-01,судья,назначен,,лет,5
Мохор Михаил Николаевич,01-002-03-02,судья и председатель,назначен,,бессрочно,
Бразинская Анастасия Викторовна,01-002-03-02,судья ,назначен,,лет,5
Грушко Андрей Вацлавович,01-002-03-01,судья и заместитель председателя,назначен,,лет,5
Грушко Андрей Вацлавович,01-002-03-02,судья,освобожден,,,
Шурин Дмитрий Викторович,01-002-03-01,,назначен,,лет,5
Апанович Ольга Викторовна,01-003-03-01,судья,назначен,,лет,5
Мартынюк Юрий Валерьевич,01-003-03-01,судья и председатель,назначен,,лет,5
Мартынюк Юрий Валерьевич,01-002-03-02, судья и заместитель председателя,освобожден,,,
Муренцова Елена Евгеньевна,07-000-00-02,судья,назначен,,бессрочно,
Муренцова Елена Евгеньевна,05-002-03-01,судья,освобожден,,,
Адамович Оксана Юрьевна,07-002-03-01,судья,освобожден,истечение срока полномочий,,
Берёзкин Василий Михайлович,02-022-03-01,судья и председатель,освобожден, по собственному желанию,,
Борисенок Анатолий Владимирович,07-005-03-01,судья,освобожден,выход в отставку,,
Бортник Валентина Никифоровна,07-002-03-01,судья,освобожден,выход в отставку,,
Войтенкова Екатерина Артёмовна,06-000-03-01,судья,освобожден,выход в отставку,,
Галезник Александр Михайлович,05-018-03-01,судья,освобожден,выход в отставку,,
Горелов Николай Витальевич,05-001-03-01,судья и заместитель председателя,освобожден,истечение срока полномочий,,
Григорович Владимир Владимирович,05-002-03-01,судья и первый заместитель председателя,освобожден,по собственному желанию,,
Дмитренко Григорий Иванович,03-002-03-04,судья и председатель,освобожден,выход в отставку,,
Зенько Анатолий Васильевич,05-007-03-01,председатель,освобожден,истечение срока полномочий,,
Зенько Анатолий Васильевич,05-007-03-01,судья,оставлен в должности,,,
Канцедал Наталья Викторовна,06-002-03-02,судья,освобожден,выход в отставку,,
Кмита Николай Алексеевич,01-003-03-01,председатель,освобожден,истечение срока полномочий,,
Кмита Николай Алексеевич,01-003-03-01,судья,оставлен в должности,,,
Крылович Роман Вячеславович,05-008-03-01,председатель,освобожден,истечение срока полномочий,,
Крылович Роман Вячеславович,05-008-03-01,судья,оставлен в должности,,,
Кужелева Галина Александровна,06-002-03-01,судья и председатель,освобожден,выход в отставку,,
Купрейчик Леонид Вячеславович,03-021-03-01,судья и председатель,освобожден,по собственному желанию,,
Кураленко Игорь Сергеевич,06-003-03-01,судья,освобожден,по собственному желанию,,
Ломаник Дмитрий Михайлович,04-000-03-02,судья,освобожден,выход в отставку,,
Малашкевич Ирина Михайловна,03-019-03-01,судья,освобожден,выход в отставку,,
Полякова Лариса Валентиновна,04-000-03-01,судья,освобожден,выход в отставку,,
Прокопчук Александр Анатольевич,01-018-03-01,судья,освобожден,истечение срока полномочий,,
Протас Елена Сергеевна,02-002-03-03,судья,освобожден,истечение срока полномочий,,
Соболева Наталья Васильевна,04-002-03-01,судья и председатель,освобожден,выход в отставку,,
Станкевич Иосиф Чеславович,05-000-03-01,судья,освобожден,выход в отставку,,
Ульский Александр Викторович,02-009-03-01,судья,освобожден,выход в отставку,,
Фещенко Надежда Федоровна,03-012-03-01,судья,освобожден,выход в отставку,,
Фомина Наталья Семеновна,07-008-03-01,судья,освобожден,выход в отставку,,
Шайн Елена Анатольевна,03-002-03-03,судья,освобожден,по собственному желанию,,
Шукайло Татьяна Александровна,04-004-03-01,судья,освобожден,выход в отставку,,
Бреган Евгений Анатольевич,01-002-03-02,судья и заместитель председателя,назначен,,лет,5
Бреган Евгений Анатольевич,01-003-03-01,судья,освобожден,,,
Подолянец Артем леонидович,01-010-03-01,судья,назначен,,лет,5
Картузова Ирина Викторовна,02-014-03-01,судья,назначен,на время нахождения в социальном отпуске Черникович Ольги Михайловны,,на период,
Савицкая Елена Николаевна,02-002-03-03,судья и заместитель председателя,назначен,,лет,5
Нициевская Елена Сергеевна,03-005-03-01,судья,назначен,,лет,5
Корзун Александр Анатольевич,04-000-03-01,председатель,назначен,,бессрочно,
Слащёв Сергей Александрович,04-002-03-02,судья,назначен,,лет,5
Караткевич Екатерина Александровна,07-000-00-02,судья,освобожден,выход в отставку,,
Кривая Валентина Дмитриевна,07-000-00-02,судья,включить,состав президиума,,бессрочно,
Ларина Людмила Станиславовна,02-000-03-01,судья,включить,состав президиума,,бессрочно,
Лапеко Олег Игоревич,05-000-03-01,судья,включить,состав президиума,,бессрочно,
Станкевич Иосиф Чеславович,05-000-03-01,судья,исключить,состав президиума,,
Григорович Владимир Владимирович,05-002-03-01,судья,исключить,состав президиума,,
Теплова Ирина Леонидовна,06-000-03-01,судья,включить,состав президиума,,бессрочно,
Войтенкова Екатерина Артёмовна,06-000-03-01,судья,исключить,состав президиума,,







